Name;PotD;HoH;EO;Id;Aggro;DangerLevel;Patrol;BossOrAdd;Special
molting megalocrab;;;;825;;;;;
Broenbhar Rocksplitter;;;;826;;;;;
island megalocrab;;;;827;;;;;
Rurukuta Tornstar;;;;828;;;;;
Alacran bloodhound;;;;829;;;;;
Alacran war hound;;;;830;;;;;
bastet;;;;831;;;;;
pack jackal;;;;833;;;;;
scarred jackal;;;;834;;;;;
pack jackal;;;;835;;;;;
Glazrael Saltwind;;;;836;;;;;
familiar marauder;;;;837;;;;;
able-bodied ambusher;;;;838;;;;;
nameless attacker;;;;839;;;;;
Baron von Quiveron III Esquire;;;;840;;;;;
Mormo;;;;841;;;;;
Cocobygo the Craven;;;;842;;;;;
Cocobani the Cold;;;;843;;;;;
Cocobezi the Contemplative;;;;844;;;;;
Cocoboha the Curt;;;;845;;;;;
Menuis;;;;849;;;;;
Shearing Sheridan;;;;850;;;;;
Chupacabra;;;;851;;;;;
Cuachac;;;;852;;;;;
Ahctstymm Shadowlurker;;;;853;;;;;
Anselm Larkscall;;;;854;;;;;
Fiebras the Dull;;;;855;;;;;
426th Order Pickman Bu Ga;;;;856;;;;;
Padfoot;;;;857;;;;;
Kokoroon Quickfingers;;;;858;;;;;
Gluttonous Gertrude;;;;859;;;;;
Old Six-arms;;;;860;;;;;
Barometz;;;;861;;;;;
Tryptix Stumblemox;;;;862;;;;;
Brollachan;;;;863;;;;;
Aipaloovik;;;;864;;;;;
doomed gigantoad;;;;865;;;;;
Cactuar Jack;;;;866;;;;;
Bubbly Bernie;;;;867;;;;;
Crier Briareos;;;;868;;;;;
Daddy Longlegs;;;;869;;;;;
Grishild the Ungood;;;;870;;;;;
Guguroon Wetnose;;;;871;;;;;
Babaroon Halfshell;;;;872;;;;;
Vodyanoi;;;;873;;;;;
Spitfire;;;;874;;;;;
nest commander;;;;875;;;;;
Glassjaw Nazagg Gah;;;;876;;;;;
Undertaker;;;;877;;;;;
Gossamer;;;;878;;;;;
elder longhorn;;;;879;;;;;
longhorn billygoat;;;;880;;;;;
longhorn nannygoat;;;;881;;;;;
Gisfrid the Grinder;;;;882;;;;;
Milleuda the Slitter;;;;883;;;;;
Blackbile Maladd Chah;;;;884;;;;;
Ulhuadshi;;;;885;;;;;
Simurgh;;;;886;;;;;
Odin;;;;887;;;;;
U'lamana;;;;888;;;;;
ranger of the Drake;;;;889;;;;;
healer of the Drake;;;;890;;;;;
cute courtesan;;;;891;;;;;
Maelstrom recruit;;;;892;;;;;
king wespe;;;;893;;;;;
rutting buffalo;;;;894;;;;;
cane toad;;;;895;;;;;
dune bogy;;;;896;;;;;
spawning orobon;;;;897;;;;;
sledgehammer beak;;;;898;;;;;
marble guardian;;;;899;;;;;
Amalj'aa supply crate;;;;900;;;;;
prism coblyn;;;;901;;;;;
shipment of brass cogs;;;;902;;;;;
Storm Sergeant Doenfarr;;;;903;;;;;
Yellowjacket drill sergeant;;;;904;;;;;
crate of oranges;;;;905;;;;;
Kujata;;;;906;;;;;
Weggfarr Wideaxe;;;;907;;;;;
thuggish sellsword;;;;908;;;;;
Ixali limbcutter;;;;909;;;;;
Ixali soilseer;;;;910;;;;;
Ixali bolecleaver;;;;911;;;;;
wildfire sprite;;;;912;;;;;
rotting eye;;;;913;;;;;
hired hand;;;;914;;;;;
hired hand;;;;915;;;;;
hired hand;;;;916;;;;;
U'kahmuli;;;;918;;;;;
U'ralka;;;;919;;;;;
U'konelua;;;;920;;;;;
U'ndomii;;;;921;;;;;
U'lolamo;;;;922;;;;;
Duskwight freelancer;;;;923;;;;;
Bruce the Big;;;;924;;;;;
nameless attacker;;;;925;;;;;
Kindness of the Alacran;;;;928;;;;;
Temperance of the Alacran;;;;929;;;;;
Patience of the Alacran;;;;932;;;;;
novice gladiator;;;;933;;;;;
veteran gladiator;;;;934;;;;;
Papashan;;;;935;;;;;
Owyne;;;;936;;;;;
frenzied bulb;;;;937;;;;;
frenzied oak;;;;938;;;;;
frenzied elm;;;;939;;;;;
frenzied goobbue;;;;940;;;;;
frenzied mossback;;;;941;;;;;
lesser blanga;;;;942;;;;;
stout ambusher;;;;943;;;;;
Duskwight freelancer captain;;;;944;;;;;
blanga;;;;945;;;;;
Quzal Huatotl the Shrieker;;;;946;;;;;
Ixali sincaller;;;;947;;;;;
Galfrid the Gallant;;;;948;;;;;
Garibald the Fargone;;;;949;;;;;
gila monster;;;;950;;;;;
flower wespe;;;;953;;;;;
clever hedgemole;;;;958;;;;;
shore slug;;;;962;;;;;
torchlight;;;;963;;;;;
plainstrider;;;;965;;;;;
Patripatan;;;;966;;;;;
Moraby hedgemole;;;;967;;;;;
red jackal;;;;968;;;;;
Leavold, Sword of Thal;;;;969;;;;;
Sultansworn elite;;;;970;;;;;
lawless cursedealer;;;;971;;;;;
lawless spellweaver;;;;972;;;;;
lawless fistfighter;;;;973;;;;;
lawless bowman;;;;974;;;;;
drowned diviner;;;;975;;;;;
drowned saltmage;;;;976;;;;;
drowned brawler;;;;977;;;;;
drowned outranger;;;;978;;;;;
drowned butcher;;;;979;;;;;
lesser gargoyle;;;;980;;;;;
Yellowjacket;;;;981;;;;;
Ryssfloh;;;;982;;;;;
flambeau;;;;983;;;;;
errant soul;;;;984;;;;;
spriggan quencher;;;;985;;;;;
living fossil;;;;986;;;;;
pit hippocerf;;;;987;;;;;
stone servant;;;;988;;;;;
boastful bodyguard;;;;989;;;;;
raucous bodyguard;;;;990;;;;;
filthy bodyguard;;;;991;;;;;
Highcant Hatsugg Chah;;;;992;;;;;
flame sergeant;;;;993;;;;;
flame gladiator;;;;994;;;;;
imperial funditor;;;;995;;;;;
imperial decurion;;;;996;;;;;
imperial imaginifer;;;;997;;;;;
imperial bestiarius;;;;998;;;;;
serpent archer;;;;999;;;;;
serpent lancer;;;;1000;;;;;
serpent gladiator;;;;1001;;;;;
storm conjurer;;;;1002;;;;;
storm marauder;;;;1003;;;;;
storm archer;;;;1004;;;;;
flame thaumaturge;;;;1005;;;;;
flame conjurer;;;;1006;;;;;
flame pugilist;;;;1007;;;;;
Fernehalwes;;;;1008;;;;;
Sabotender Corrido;;;;1009;;;;;
masterless thrall;;;;1010;;;;;
Scale Eater;;;;1011;;;;;
Pinktoe;;;;1012;;;;;
Greataxe Beak;;;;1013;;;;;
mine hound;;;;1014;;;;;
little Berahthraben;;;;1015;;;;;
Gridanian merchant;;;;1016;;;;;
lesser vodoriga;;;;1017;;;;;
common cactuar;;;;1018;;;;;
flowering sabotender;;;;1019;;;;;
flowering cactuar;;;;1020;;;;;
moldy pudding;;;;1021;;;;;
antling gamergate;;;;1022;;;;;
phurbleweed;;;;1023;;;;;
firedrake;;;;1024;;;;;
zombie wizard;;;;1025;;;;;
zombie soldier;;;;1026;;;;;
evenfall firefly;;;;1027;;;;;
trickster imp;;;;1028;;;;;
mischief-maker imp;;;;1029;;;;;
lowland billygoat;;;;1030;;;;;
lowland nannygoat;;;;1031;;;;;
loamshell;;;;1032;;;;;
dirty mongrel;;;;1033;;;;;
fire bomb;;;;1034;;;;;
soulless chrisom;;;;1035;;;;;
guillotine beak;;;;1036;;;;;
softskin peiste;;;;1037;;;;;
tomahawk beak;;;;1038;;;;;
blood-eyed buzzard;;;;1039;;;;;
horny toad;;;;1040;;;;;
pyrite coblyn;;;;1041;;;;;
sun midge cloud;;;;1042;;;;;
yarzon lurker;;;;1043;;;;;
unclassified sabotender;;;;1044;;;;;
uncommon cactuar;;;;1045;;;;;
loverly ladybird;;;;1046;;;;;
Drybone tuco-tuco;;;;1047;;;;;
tumbling tuco-tuco;;;;1048;;;;;
naked shrew;;;;1049;;;;;
nutmuncher marmot;;;;1050;;;;;
grain weevil;;;;1051;;;;;
Mamool Ja menace;;;;1052;;;;;
Longarm;;;;1053;;;;;
Thunderhooves;;;;1054;;;;;
Rageclaw;;;;1055;;;;;
Warren Warden;;;;1056;;;;;
Ripe Rampager;;;;1057;;;;;
Cepheus;;;;1058;;;;;
E'bandala Sweetmane;;;;1059;;;;;
O'adebh Whitemane;;;;1060;;;;;
buffalo calf;;;;1061;;;;;
Memeroon;;;;1062;;;;;
talking colibri;;;;1063;;;;;
Hyur-eating raptor;;;;1064;;;;;
Hyur-eating pelican;;;;1065;;;;;
golden coeurl;;;;1066;;;;;
craven condor;;;;1067;;;;;
apkallu caller;;;;1068;;;;;
Bloodshore eyesore;;;;1069;;;;;
jungle coeurl pup;;;;1070;;;;;
truffle coeurl;;;;1071;;;;;
Qiqirn truffler;;;;1072;;;;;
void mine;;;;1073;;;;;
angry hedgemole;;;;1074;;;;;
sanguinary buccaneer;;;;1075;;;;;
unsightly buffalo;;;;1076;;;;;
rabid aurochs;;;;1077;;;;;
bloodsucker bat;;;;1078;;;;;
suspicious megalocrab;;;;1079;;;;;
Bloodshore snipper;;;;1080;;;;;
big claw;;;;1081;;;;;
naked mole;;;;1082;;;;;
rat mole;;;;1083;;;;;
yarzon biter;;;;1084;;;;;
ocean roseling;;;;1085;;;;;
inebriated imp;;;;1086;;;;;
feral dodo;;;;1087;;;;;
raggedy jackal;;;;1088;;;;;
jackal pup;;;;1089;;;;;
gibbering jackal;;;;1090;;;;;
insatiable goobbue;;;;1091;;;;;
coastal mandragora;;;;1092;;;;;
marching mandragora;;;;1093;;;;;
eagle-eyed buzzard;;;;1094;;;;;
egglayer dodo;;;;1095;;;;;
stray dodo;;;;1096;;;;;
scalepuk;;;;1097;;;;;
wild ram;;;;1098;;;;;
lost lamb;;;;1099;;;;;
riverbank toad;;;;1100;;;;;
pack rat;;;;1101;;;;;
frenzied aurelia;;;;1102;;;;;
saltwater aurelia;;;;1103;;;;;
Ala Mhigan Flame recruit;;;;1104;;;;;
shifty-eyed merchant;;;;1105;;;;;
shifty-eyed vagrant;;;;1106;;;;;
shifty-eyed vagrant;;;;1107;;;;;
Margry Flintheart;;;;1108;;;;;
Mamanzo the Charred;;;;1109;;;;;
tempered slave;;;;1110;;;;;
Headrip ogre;;;;1111;;;;;
sandstone guardian;;;;1112;;;;;
imperial tesserarius;;;;1113;;;;;
Mumuroon Yellowtooth;;;;1114;;;;;
Qiqirn yolkdrainer;;;;1115;;;;;
gaunt beak;;;;1116;;;;;
darkwing devilet;;;;1117;;;;;
rockbite peiste;;;;1118;;;;;
fellbite peiste;;;;1119;;;;;
void flame;;;;1120;;;;;
void jumper;;;;1121;;;;;
bald buzzard;;;;1122;;;;;
wicked soul;;;;1123;;;;;
ravenous nannygoat;;;;1124;;;;;
ravenous billygoat;;;;1125;;;;;
battle drake;;;;1126;;;;;
Blackstake Rodegg Chah;;;;1127;;;;;
shifty-eyed poacher;;;;1128;;;;;
shifty-eyed poacher;;;;1129;;;;;
Redbelly snatcher;;;;1130;;;;;
Redbelly runner;;;;1131;;;;;
strongbreath stroper;;;;1132;;;;;
Turncloak Clairvisse;;;;1133;;;;;
spotted eft;;;;1134;;;;;
sharptooth orobon;;;;1135;;;;;
gnarled treant;;;;1136;;;;;
Pannixia of the Woven Wing;;;;1137;;;;;
tempered sylvan sough;;;;1138;;;;;
tempered sylvan scream;;;;1139;;;;;
giant bee;;;;1140;;;;;
vodoriga cur;;;;1141;;;;;
honeybee cloud;;;;1142;;;;;
Lefquene the Mystic;;;;1143;;;;;
long-winded lemur;;;;1144;;;;;
leafbleed hare;;;;1145;;;;;
wingrat;;;;1146;;;;;
carrion djigga;;;;1147;;;;;
goblin roper;;;;1148;;;;;
3rd Levy storm private;;;;1149;;;;;
shifty-eyed sailor;;;;1150;;;;;
shifty-eyed sailor;;;;1151;;;;;
Number 256;;;;1152;;;;;
Moraby stoneshell;;;;1153;;;;;
426th Order Mendicant Zi Gu;;;;1154;;;;;
426th Order missionary;;;;1155;;;;;
426th Order bedesman;;;;1156;;;;;
426th Order pitman;;;;1157;;;;;
426th Order patrolman;;;;1158;;;;;
void warrior;;;;1159;;;;;
Twin-tongued Mansel;;;;1160;;;;;
wandering waterskin;;;;1161;;;;;
Sahagin sapper;;;;1162;;;;;
Sahagin spy;;;;1163;;;;;
decoy crab;;;;1164;;;;;
Wormwix Scribbletalk;;;;1165;;;;;
wet rat;;;;1166;;;;;
sweet tooth goobbue;;;;1167;;;;;
drowned crofter;;;;1168;;;;;
Serpent Reaver deckhound;;;;1169;;;;;
Qiqirn egglifter;;;;1170;;;;;
rope-burned buccaneer;;;;1171;;;;;
tar-stained buccaneer;;;;1172;;;;;
Galeborn buccaneer;;;;1173;;;;;
Striped Lightning hand;;;;1174;;;;;
Striped Lightning thug;;;;1175;;;;;
serpent conjurer;;;;1176;;;;;
Amalj'aa ravager;;;;1177;;;;;
Pfarmurl the Driven;;;;1178;;;;;
murderous marauder;;;;1179;;;;;
wild wolf;;;;1180;;;;;
Rothlyt pelican;;;;1181;;;;;
taurus;;;;1182;;;;;
bateleur;;;;1183;;;;;
lily bulb;;;;1184;;;;;
Ifrit;;;;1185;;;;;
infernal nail;;;;1186;;;;;
damantus;;;;1187;;;;;
doctore;;;;1188;;;;;
scythe mantis;;;;1189;;;;;
Coliseum python;;;;1190;;;;;
rudis beak;;;;1191;;;;;
pit peiste;;;;1192;;;;;
gas bomb;;;;1193;;;;;
Firemane;;;;1194;;;;;
noxius;;;;1195;;;;;
thunderclap guivre;;;;1196;;;;;
Tangata;;;;1197;;;;;
vandalous imp;;;;1198;;;;;
blowfly swarm;;;;1199;;;;;
Cancer;;;;1200;;;;;
Acubens;;;;1201;;;;;
Lazy Laurence;;;;1202;;;;;
fruiting fungus;;;;1203;;;;;
Chopper;;;;1204;;;;;
scurvy dog;;;;1205;;;;;
Denn the Orcatoothed;;;;1206;;;;;
baleen guard;;;;1207;;;;;
giant clam;;;;1208;;;;;
shade seeker;;;;1209;;;;;
cave aurelia;;;;1210;;;;;
fossilshell;;;;1211;;;;;
Sastasha orobon;;;;1212;;;;;
Mormo's missionary;;;;1213;;;;;
Amalj'aa ravager;;;;1214;;;;;
Amalj'aa ravager;;;;1215;;;;;
circling vulture;;;;1216;;;;;
rotting pikeman;;;;1218;;;;;
rotting mage;;;;1219;;;;;
Amalj'aa ravager;;;;1220;;;;;
void warrior;;;;1221;;;;;
parasite ladybug;;;;1222;;;;;
steelquill tuco-tuco;;;;1223;;;;;
spawning megalocrab;;;;1224;;;;;
repair supplies;;;;1225;;;;;
wallstone;;;;1226;;;;;
bronze urn;;;;1227;;;;;
hidden rations;;;;1228;;;;;
sap auger;;;;1229;;;;;
bonfire;;;;1230;;;;;
materiel crate;;;;1231;;;;;
fallen supplies;;;;1232;;;;;
greater buffalo;;;;1233;;;;;
Slasher;;;;1234;;;;;
kobold gurneyman;;;;1235;;;;;
dirty rat;;;;1236;;;;;
Junkmonger Nonoroon;;;;1237;;;;;
Rabid Ratata;;;;1238;;;;;
Salthound boatswain;;;;1239;;;;;
Salthound gunner;;;;1240;;;;;
grain hamper;;;;1241;;;;;
Nayokk Roh;;;;1242;;;;;
Gilpincher Zuzuroon;;;;1243;;;;;
Qiqirn trafficker;;;;1244;;;;;
Chachamun;;;;1245;;;;;
Bertram;;;;1246;;;;;
Tiny Aurochs;;;;1247;;;;;
Rururaji;;;;1248;;;;;
Jajanzo;;;;1249;;;;;
Aldebrand;;;;1250;;;;;
Ligart;;;;1251;;;;;
E'tajha Sapphire-eyes;;;;1252;;;;;
E'lahmui Ruby-eyes;;;;1253;;;;;
Hunberct Longhaft;;;;1254;;;;;
Brass Blade;;;;1255;;;;;
shipping crate;;;;1256;;;;;
amateur raider;;;;1257;;;;;
gil turtle;;;;1258;;;;;
rasher hog;;;;1259;;;;;
tamed spriggan;;;;1260;;;;;
ledgeleaper;;;;1261;;;;;
boulder;;;;1262;;;;;
pecking condor;;;;1263;;;;;
elder goobbue;;;;1264;;;;;
Toxic Tamlyn;;;;1265;;;;;
rotten jam;;;;1266;;;;;
stale bubble;;;;1267;;;;;
acid bubble;;;;1268;;;;;
Buso;;;;1269;;;;;
void hound;;;;1270;;;;;
Ak-Mena groundsman;;;;1271;;;;;
Yellowjacket patrol;;;;1272;;;;;
storm recruit;;;;1273;;;;;
Gegeruju Manor guard;;;;1274;;;;;
flame recruit;;;;1275;;;;;
Stone Torch;;;;1276;;;;;
Brass Blade;;;;1277;;;;;
ranger of the Drake;;;;1278;;;;;
Aiatar;;;;1279;;;;;
great yellow pelican;;;;1280;;;;;
blue back;;;;1281;;;;;
violet back;;;;1282;;;;;
sable back;;;;1283;;;;;
inferno drake;;;;1284;;;;;
tempest biast;;;;1285;;;;;
hellbender;;;;1286;;;;;
gully galago;;;;1287;;;;;
raveled raincatcher;;;;1288;;;;;
painted colibri;;;;1289;;;;;
comet chaser;;;;1290;;;;;
mud biast;;;;1291;;;;;
ashdrake;;;;1292;;;;;
wyrmhound;;;;1293;;;;;
surf eft;;;;1294;;;;;
swamp pugil;;;;1295;;;;;
violet back;;;;1296;;;;;
deep jungle coeurl;;;;1297;;;;;
goblin pathfinder;;;;1298;;;;;
goblin pathfinder;;;;1299;;;;;
Brayflox Alltalks;;;;1300;;;;;
Gigirya the Guarded;;;;1301;;;;;
hecatoncheir stonebreaker;;;;1302;;;;;
blasting cap;;;;1303;;;;;
Charity of the Alacran;;;;1304;;;;;
Chastity of the Alacran;;;;1305;;;;;
Diligence of the Alacran;;;;1306;;;;;
Humility of the Alacran;;;;1307;;;;;
bandit backstabber;;;;1308;;;;;
bandit trapper;;;;1309;;;;;
bandit mage;;;;1310;;;;;
bandit archer;;;;1311;;;;;
lone coeurl;;;;1312;;;;;
large buffalo;;;;1313;;;;;
someone familiar;;;;1314;;;;;
cattle tyrant;;;;1315;;;;;
giant oxpecker;;;;1316;;;;;
ironquill tuco-tuco;;;;1317;;;;;
swarming diremite;;;;1318;;;;;
mad sergeant;;;;1319;;;;;
farmer in need;;;;1320;;;;;
miller in need;;;;1321;;;;;
worried worker;;;;1322;;;;;
diligent worker;;;;1323;;;;;
flustered fisher;;;;1324;;;;;
Tiny Chris;;;;1325;;;;;
Aismurl Goldmember;;;;1326;;;;;
debauched degenerate;;;;1327;;;;;
entomophobic woodcutter;;;;1328;;;;;
Jaded Jody;;;;1329;;;;;
mead-porting Midlander;;;;1330;;;;;
storm sergeant;;;;1331;;;;;
storm private;;;;1332;;;;;
problematic porter;;;;1333;;;;;
Red Rooster tiller;;;;1334;;;;;
innocent maiden;;;;1335;;;;;
lickerish lad;;;;1336;;;;;
Yellowjacket veteran;;;;1337;;;;;
Yellowjacket greenback;;;;1338;;;;;
thrill-seeking milksop;;;;1339;;;;;
thrill-seeking skeptic;;;;1340;;;;;
cowardly challenger;;;;1341;;;;;
spriggan copper carrier;;;;1342;;;;;
flame scout;;;;1343;;;;;
augmented battle drake;;;;1344;;;;;
Yellowjacket recruit;;;;1345;;;;;
storm courier;;;;1346;;;;;
mauled merchant;;;;1347;;;;;
hungry hobbledehoy;;;;1348;;;;;
roadblocker imp;;;;1349;;;;;
dry slug;;;;1350;;;;;
Ul'dahn naturalist;;;;1351;;;;;
kindly father;;;;1352;;;;;
Amalj'aa drakelasher;;;;1353;;;;;
heckler imp;;;;1354;;;;;
troubled tiller;;;;1355;;;;;
flummoxed fisher;;;;1356;;;;;
mandragora prince;;;;1357;;;;;
furious farmer;;;;1358;;;;;
Yellowjacket captain;;;;1359;;;;;
goblin trader;;;;1360;;;;;
careless carrier;;;;1361;;;;;
dodo's nest;;;;1362;;;;;
oyster hunter;;;;1363;;;;;
4th Cohort triarius;;;;1364;;;;;
4th Cohort imaginifer;;;;1365;;;;;
4th Cohort war hound;;;;1366;;;;;
Coffer & Coffin heavy;;;;1367;;;;;
quay worker;;;;1368;;;;;
hysterical hawker;;;;1369;;;;;
sleepless citizen;;;;1370;;;;;
flame private;;;;1371;;;;;
382nd Order Pickman Ge Bu;;;;1372;;;;;
Baenryss of the Deep;;;;1373;;;;;
cultured conjurer;;;;1374;;;;;
animated pugilist;;;;1375;;;;;
short-tempered thaumaturge;;;;1376;;;;;
handsome stranger;;;;1377;;;;;
Fufulupa the Unbending;;;;1378;;;;;
Ser Baron von Quiveron IV Esquire;;;;1380;;;;;
Baldewyn Four Yalms;;;;1381;;;;;
Captain Madison;;;;1382;;;;;
queer bubble;;;;1383;;;;;
small bomb;;;;1384;;;;;
bomb;;;;1385;;;;;
large bomb;;;;1386;;;;;
Amalj'aa gaolkeeper;;;;1387;;;;;
Amalj'aa brigand;;;;1388;;;;;
Amalj'aa scavenger;;;;1389;;;;;
flaming beacon;;;;1390;;;;;
Curious Gorge;;;;1391;;;;;
inner fury;;;;1392;;;;;
inner rage;;;;1393;;;;;
Estinien Wyrmblood;;;;1394;;;;;
Jehantel the Godsbow;;;;1395;;;;;
Batraal;;;;1396;;;;;
All-seeing Eye;;;;1397;;;;;
Eos;;;;1398;;;;;
Selene;;;;1399;;;;;
Topaz Carbuncle;;;;1400;;;;;
Emerald Carbuncle;;;;1401;;;;;
Ifrit-Egi;;;;1402;;;;;
Titan-Egi;;;;1403;;;;;
Garuda-Egi;;;;1404;;;;;
Taulurd;;;;1415;;;;;
Widargelt the Watcher;;;;1416;;;;;
siren;;;;1417;;;;;
Biggs;;;;1418;;;;;
Sister Wulfiue;;;;1419;;;;;
tainted wind sprite;;;;1420;;;;;
Jenlyns Straightblade;;;;1421;;;;;
Raya-O-Senna;;;;1422;;;;;
A-Ruhn-Senna;;;;1423;;;;;
tainted earth sprite;;;;1424;;;;;
Brother Nolanel;;;;1425;;;;;
Brother Joacin;;;;1426;;;;;
Downy Dunstan;;;;1427;;;;;
Gavial;;;;1428;;;;;
Gargamelle;;;;1429;;;;;
Lutin;;;;1430;;;;;
Seps;;;;1431;;;;;
Rongeur;;;;1432;;;;;
Klythios;;;;1433;;;;;
Roc;;;;1434;;;;;
Sutali Hueloc of the North Wind;;;;1435;;;;;
Sateli Hueloc of the South Wind;;;;1436;;;;;
Sotoli Hueloc of the East Wind;;;;1437;;;;;
Sethuli Hueloc of the West Wind;;;;1438;;;;;
Gozol Itzcan the Hatchet;;;;1439;;;;;
Svara;;;;1440;;;;;
Nburu;;;;1441;;;;;
Porus;;;;1442;;;;;
Dione;;;;1443;;;;;
Gwyllgi;;;;1444;;;;;
Steropes;;;;1445;;;;;
gorgimera;;;;1446;;;;;
Second Eye;;;;1447;;;;;
Winged Scavenger;;;;1448;;;;;
hellsbound warrior;;;;1449;;;;;
Guardian Tree;;;;1450;;;;;
brightwisp;;;;1451;;;;;
A-Towa-Cant;;;;1452;;;;;
269th Order Mendicant Da Za;;;;1453;;;;;
Alderique the Unyielding;;;;1454;;;;;
Haurchefant;;;;1455;;;;;
Pascaleret;;;;1456;;;;;
Guillaime;;;;1457;;;;;
Vairemont;;;;1458;;;;;
ADS;;;;1459;;;;;
patrol node;;;;1460;;;;;
dark matter golem;;;;1461;;;;;
dark matter coeurl;;;;1462;;;;;
dark matter pteroc;;;;1463;;;;;
dark matter mantis;;;;1464;;;;;
dark matter pelican;;;;1465;;;;;
Caduceus;;;;1466;;;;;
dark matter slime;;;;1467;;;;;
quarantine node;;;;1468;;;;;
attack node;;;;1469;;;;;
sanitary node;;;;1470;;;;;
monitoring node;;;;1471;;;;;
defense node;;;;1472;;;;;
disposal node;;;;1473;;;;;
clockwork bug;;;;1474;;;;;
clockwork soldier;;;;1475;;;;;
spinner-rook;;;;1476;;;;;
clockwork knight;;;;1477;;;;;
clockwork dreadnaught;;;;1478;;;;;
dark matter slug;;;;1479;;;;;
dark matter pugil;;;;1480;;;;;
dark matter aurelia;;;;1481;;;;;
Twintania;;;;1482;;;;;
Hygieia;;;;1483;;;;;
Asclepius;;;;1484;;;;;
dreadknight;;;;1485;;;;;
Cid;;;;1486;;;;;
magitek armor;;;;1487;;;;;
Gundobald;;;;1488;;;;;
Wilred;;;;1489;;;;;
golem soulstone;;;;1490;;;;;
Urianger;;;;1492;;;;;
Foreseer K'lyhia;;;;1493;;;;;
Geissfryn Eveningcalm;;;;1494;;;;;
Aersthota Morningcalm;;;;1495;;;;;
Thubyrgeim the Transpicuous;;;;1496;;;;;
mouche volante;;;;1497;;;;;
amanuensis;;;;1498;;;;;
deepvoid slave;;;;1499;;;;;
Doesmaga Poisonheart;;;;1500;;;;;
glowing grimoire;;;;1501;;;;;
Wedge;;;;1502;;;;;
Aeetes;;;;1503;;;;;
Bagoly;;;;1504;;;;;
Aspidochelone;;;;1505;;;;;
Cindersoot Pegujj Chah;;;;1506;;;;;
Whitespark Hepugg Roh;;;;1507;;;;;
Arimaspi;;;;1508;;;;;
vanguard prototype;;;;1509;;;;;
Racumon;;;;1510;;;;;
bomb baron;;;;1511;;;;;
Twin-tongued Addison;;;;1512;;;;;
Milburh;;;;1513;;;;;
Milburh the Malicious;;;;1514;;;;;
Sekhmet;;;;1515;;;;;
Jolly Green;;;;1516;;;;;
Metshaldjas;;;;1517;;;;;
Voll the Sharkskinned;;;;1518;;;;;
Oannes;;;;1519;;;;;
Karkinos;;;;1520;;;;;
Zoredonite;;;;1521;;;;;
Scarface Bugaal Ja;;;;1522;;;;;
Ose;;;;1523;;;;;
59th Order Pickman Be Ze;;;;1524;;;;;
Brounger;;;;1525;;;;;
Peryton;;;;1526;;;;;
Number 128;;;;1527;;;;;
Balidet;;;;1528;;;;;
mantis king;;;;1529;;;;;
Sebek;;;;1530;;;;;
Alka Zolka the Thinker;;;;1531;;;;;
Miser's Mistress;;;;1532;;;;;
Coincounter;;;;1533;;;;;
Locksmith;;;;1534;;;;;
morbol seedling;;;;1535;;;;;
morbol fruit;;;;1536;;;;;
swollen morbol fruit;;;;1537;;;;;
goldvine;;;;1538;;;;;
Vale bat;;;;1539;;;;;
Vale wasp;;;;1540;;;;;
eftstool;;;;1541;;;;;
Lily of the Vale;;;;1542;;;;;
nether nix;;;;1543;;;;;
Vale banemite;;;;1544;;;;;
Vale diremite;;;;1545;;;;;
poisoned peasant;;;;1546;;;;;
tonberry king;;;;1547;;;;;
Keeper of Halidom;;;;1548;;;;;
giant bavarois;;;;1549;;;;;
tonberry;;;;1550;;;;;
white bavarois;;;;1551;;;;;
green bavarois;;;;1552;;;;;
yellow bavarois;;;;1553;;;;;
purple bavarois;;;;1554;;;;;
blue bavarois;;;;1555;;;;;
tonberry stalker;;;;1556;;;;;
corrupted Nymian;;;;1557;;;;;
corrupted Nymian curate;;;;1558;;;;;
bronze beetle;;;;1559;;;;;
cog oil;;;;1560;;;;;
gear grease;;;;1561;;;;;
pug pugil;;;;1562;;;;;
bronze buzzard;;;;1563;;;;;
green slime;;;;1564;;;;;
soldier of Nym;;;;1565;;;;;
treasure hunter;;;;1566;;;;;
teratotaur;;;;1567;;;;;
dung wespe;;;;1568;;;;;
temple guardian;;;;1569;;;;;
adjudicator;;;;1570;;;;;
sun juror;;;;1571;;;;;
avoirdupois;;;;1572;;;;;
Qarn facer;;;;1573;;;;;
temple bat;;;;1574;;;;;
temple bee;;;;1575;;;;;
the accused;;;;1576;;;;;
death claw;;;;1577;;;;;
wall crawler;;;;1578;;;;;
temple croc;;;;1579;;;;;
the condemned;;;;1580;;;;;
House Durendaire guard;;;;1581;;;;;
House Fortemps guard;;;;1582;;;;;
Ishgardian sentry;;;;1583;;;;;
seasoned adventurer;;;;1584;;;;;
myrmidon princess;;;;1585;;;;;
myrmidon marshal;;;;1586;;;;;
myrmidon guard;;;;1587;;;;;
myrmidon soldier;;;;1588;;;;;
giant tunnel worm;;;;1589;;;;;
chimera;;;;1590;;;;;
myrmidon sentry;;;;1591;;;;;
sand bat;;;;1592;;;;;
quicksand basilisk;;;;1593;;;;;
sabotender desertor;;;;1594;;;;;
canyon condor;;;;1595;;;;;
sandstorm;;;;1596;;;;;
sandshell;;;;1597;;;;;
schorl doblyn;;;;1598;;;;;
slipsand;;;;1599;;;;;
spriggan crier;;;;1600;;;;;
